gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3335151552	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/88098492	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		HK		Sai Kung	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.291318	114.242448	4.0						2021-07-21T20:24:00	21	7	2021	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	88098492		sk2	2021-07-22T08:42:58	CC_BY_NC_4_0	sk2	sk2			2021-08-17T21:49:21.018Z	StillImage	COORDINATE_ROUNDED
3335117630	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/89168036	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.244679	77.169322	5.0						2021-04-11T22:43:48	11	4	2021	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	89168036		Unnikrishnan MP	2021-07-30T13:57:42	CC_BY_NC_4_0	Mahesh A	Mahesh A			2021-08-17T21:51:13.126Z	StillImage	COORDINATE_ROUNDED
3333424059	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/88587059	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	12.060574	75.200156	781.0						2021-07-25T23:45:04	25	7	2021	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	88587059		Unnikrishnan MP	2021-07-26T06:12:29	CC_BY_4_0	Manoj Karingamadathil	Manoj Karingamadathil			2021-08-17T21:50:56.229Z	StillImage	
3333392411	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/75650029	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		AU		Queensland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-27.195168	152.945588							2021-02-24T21:20:00	24	2	2021	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	75650029		Dezmond Wells	2021-04-29T13:16:32	CC_BY_NC_4_0	Dezmond Wells	Dezmond Wells			2021-08-17T21:47:52.054Z	StillImage	COORDINATE_ROUNDED
3333304754	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/88367223	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Telangana	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	17.352946	78.53566	2059.0						2019-10-18T14:53:00	18	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	88367223		harini99	2021-07-24T10:01:18	CC_BY_NC_4_0	harini99	harini99			2021-08-17T21:49:43.007Z	StillImage	COORDINATE_ROUNDED
3330850372	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/87953002	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	12.860914	77.59882	246.0						2020-10-21T11:50:00	21	10	2020	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	87953002		Rohit Girotra	2021-07-21T04:37:52	CC_BY_NC_4_0	Rohit Girotra	Rohit Girotra			2021-08-17T22:12:01.070Z	StillImage	
3330766399	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/73595541	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.279448	153.039403	196.0						2021-04-10T20:13:00	10	4	2021	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	73595541		kdbishop69	2021-04-11T08:55:42	CC_BY_NC_4_0	kdbishop69	kdbishop69			2021-08-17T21:47:50.802Z	StillImage	
3330568344	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/87953040	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	12.860914	77.59882	246.0						2020-10-24T13:40:00	24	10	2020	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	87953040		Rohit Girotra	2021-07-21T04:38:08	CC_BY_NC_4_0	Rohit Girotra	Rohit Girotra			2021-08-17T21:23:03.479Z	StillImage	
3330544366	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/87953052	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	12.860914	77.59882	246.0						2020-10-24T13:47:00	24	10	2020	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	87953052		Rohit Girotra	2021-07-21T04:38:11	CC_BY_NC_4_0	Rohit Girotra	Rohit Girotra			2021-08-17T21:49:14.144Z	StillImage	
3330501254	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/87819839	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.967529	76.91821	56301.0						2019-11-09T06:25:00	9	11	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	87819839		Rohit Girotra	2021-07-20T06:08:40	CC_BY_NC_4_0	Rohit Girotra	Rohit Girotra			2021-08-17T21:23:52.216Z	StillImage	COORDINATE_ROUNDED
3330472751	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/87355424	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		West Bengal	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.039751	88.265922	2.0						2021-07-17T08:53:00	17	7	2021	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	87355424		Unnikrishnan MP	2021-07-17T04:55:10	CC_BY_NC_4_0	Bon Pradhan	Bon Pradhan			2021-08-17T21:49:25.500Z	StillImage	COORDINATE_ROUNDED
3324132212	8db2b2ef-78d4-4f48-93e0-1a960594b44b	29026b71-8599-440f-8d4e-4c69e59fa725	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							1999-10-08T00:00:00	8	10	1999	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27003818				CC_BY_4_0					2021-07-19T01:45:37.024Z		GEODETIC_DATUM_ASSUMED_WGS84
3324131054	8db2b2ef-78d4-4f48-93e0-1a960594b44b	16a33877-6b06-4871-b24e-3b6337a4e495	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							1993-11-02T00:00:00	2	11	1993	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27003451				CC_BY_4_0					2021-07-19T01:45:36.745Z		GEODETIC_DATUM_ASSUMED_WGS84
3324130555	8db2b2ef-78d4-4f48-93e0-1a960594b44b	eb7d295f-4a2f-4603-bfc6-849cd13dff5f	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							2001-09-01T00:00:00	1	9	2001	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27004566				CC_BY_4_0					2021-07-19T01:45:36.617Z		GEODETIC_DATUM_ASSUMED_WGS84
3324129482	8db2b2ef-78d4-4f48-93e0-1a960594b44b	fa955314-f545-4d11-ba3d-db697f7e94b6	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							1999-10-05T00:00:00	5	10	1999	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27004192				CC_BY_4_0					2021-07-19T01:45:36.350Z		GEODETIC_DATUM_ASSUMED_WGS84
3324129481	8db2b2ef-78d4-4f48-93e0-1a960594b44b	c39b42e6-7c2f-4ef5-8e9a-5a6848626191	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							1999-10-29T00:00:00	29	10	1999	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27004193				CC_BY_4_0					2021-07-19T01:45:36.351Z		GEODETIC_DATUM_ASSUMED_WGS84
3324128623	8db2b2ef-78d4-4f48-93e0-1a960594b44b	f7b2dab9-3372-46f7-badd-e86584c95fa0	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							2002-08-30T00:00:00	30	8	2002	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27006553				CC_BY_4_0					2021-07-19T01:45:36.181Z		GEODETIC_DATUM_ASSUMED_WGS84
3324128187	8db2b2ef-78d4-4f48-93e0-1a960594b44b	fba13319-1713-4d95-b037-7d40f023039d	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Hayano	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.57285	139.51785							2001-07-19T00:00:00	19	7	2001	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27006400				CC_BY_4_0					2021-07-19T01:45:36.104Z		GEODETIC_DATUM_ASSUMED_WGS84
3324127346	8db2b2ef-78d4-4f48-93e0-1a960594b44b	c90a1de9-e9c4-44e0-951b-174a4983ca53	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Mizusawa	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.59054	139.54984							2007-10-03T00:00:00	3	10	2007	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27009010				CC_BY_4_0					2021-07-19T01:45:35.740Z		GEODETIC_DATUM_ASSUMED_WGS84
3324127345	8db2b2ef-78d4-4f48-93e0-1a960594b44b	8e2e0c15-419c-431a-939b-74b2cc813c52	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Mizusawa	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.59054	139.54984							2007-10-17T00:00:00	17	10	2007	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27009011				CC_BY_4_0					2021-07-19T01:45:35.740Z		GEODETIC_DATUM_ASSUMED_WGS84
3324127343	8db2b2ef-78d4-4f48-93e0-1a960594b44b	a9d6e3f8-4ceb-45c8-97f0-f7a3734175c4	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Mizusawa	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.59054	139.54984							2007-10-03T00:00:00	3	10	2007	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27009009				CC_BY_4_0					2021-07-19T01:45:35.740Z		GEODETIC_DATUM_ASSUMED_WGS84
3324126599	8db2b2ef-78d4-4f48-93e0-1a960594b44b	0b49945d-aa9a-4b07-bbdc-58bb6b996867	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							2007-10-17T00:00:00	17	10	2007	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27008595				CC_BY_4_0					2021-07-19T01:45:35.574Z		GEODETIC_DATUM_ASSUMED_WGS84
3324126595	8db2b2ef-78d4-4f48-93e0-1a960594b44b	cc8ca5e1-10b5-4ec0-8022-bb51807cf17c	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							2007-10-12T00:00:00	12	10	2007	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27008593				CC_BY_4_0					2021-07-19T01:45:35.574Z		GEODETIC_DATUM_ASSUMED_WGS84
3324126594	8db2b2ef-78d4-4f48-93e0-1a960594b44b	98208f01-d7f8-46ae-bedf-4452bac4d722	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							2007-10-12T00:00:00	12	10	2007	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27008594				CC_BY_4_0					2021-07-19T01:45:35.574Z		GEODETIC_DATUM_ASSUMED_WGS84
3324126590	8db2b2ef-78d4-4f48-93e0-1a960594b44b	4fb84182-4823-4089-9c48-5ca6c24c7890	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							2007-10-04T00:00:00	4	10	2007	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27008591				CC_BY_4_0					2021-07-19T01:45:35.574Z		GEODETIC_DATUM_ASSUMED_WGS84
3324126589	8db2b2ef-78d4-4f48-93e0-1a960594b44b	a01c0db4-694a-42b0-b3da-88d87e8eb644	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							2007-10-11T00:00:00	11	10	2007	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27008592				CC_BY_4_0					2021-07-19T01:45:35.573Z		GEODETIC_DATUM_ASSUMED_WGS84
3324124544	8db2b2ef-78d4-4f48-93e0-1a960594b44b	98d0910e-a645-4153-88e7-f5d0d4353c7e	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Mizusawa	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.59054	139.54984							2013-10-13T00:00:00	13	10	2013	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27010512				CC_BY_4_0					2021-07-19T01:45:34.557Z		GEODETIC_DATUM_ASSUMED_WGS84
3324124465	8db2b2ef-78d4-4f48-93e0-1a960594b44b	8d5697b7-6ae2-49e9-893b-03ecf7754aa9	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							2010-10-16T00:00:00	16	10	2010	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27009218				CC_BY_4_0					2021-07-19T01:45:34.519Z		GEODETIC_DATUM_ASSUMED_WGS84
3324124458	8db2b2ef-78d4-4f48-93e0-1a960594b44b	57e7fda5-e300-41a3-8e24-f89051709660	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							2010-10-16T00:00:00	16	10	2010	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27009217				CC_BY_4_0					2021-07-19T01:45:34.519Z		GEODETIC_DATUM_ASSUMED_WGS84
3324124457	8db2b2ef-78d4-4f48-93e0-1a960594b44b	4f60e3f4-7b4c-4c0d-96f9-bed00cae1627	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Ikuta Ryokuchi Park	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.608324	139.56069							2010-09-03T00:00:00	3	9	2010	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27009216				CC_BY_4_0					2021-07-19T01:45:34.519Z		GEODETIC_DATUM_ASSUMED_WGS84
3324124455	8db2b2ef-78d4-4f48-93e0-1a960594b44b	2add232a-10de-4e7d-8010-ab38de0a41c8	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guenee, 1854)		JP	Mizusawa	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.59054	139.54984							2010-09-03T00:00:00	3	9	2010	1890320	1890320	PRESERVED_SPECIMEN	KMM	IN	27009215				CC_BY_4_0					2021-07-19T01:45:34.519Z		GEODETIC_DATUM_ASSUMED_WGS84
3323854697	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth432280	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	仙跡岩步道		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	24.992299	121.546715							2021-07-10T00:00:00	10	7	2021	1890320	1890320	HUMAN_OBSERVATION	tesri		432280				CC_BY_4_0		A-fu Kao‎			2021-07-18T03:17:49.643Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3323852740	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth433034	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	嘉義大學(蘭潭校區)		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	23.468799	120.485119							2021-06-09T00:00:00	9	6	2021	1890320	1890320	HUMAN_OBSERVATION	tesri		433034				CC_BY_4_0		蔡秉睿			2021-07-18T03:17:50.492Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3323850674	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth431760	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	觀音洞		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	24.830292	121.367737							2021-07-06T00:00:00	6	7	2021	1890320	1890320	HUMAN_OBSERVATION	tesri		431760				CC_BY_4_0		Peter Kao			2021-07-18T03:17:48.992Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3323850669	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth431661	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	7-11(金大義門市)		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	23.45685	120.474772							2021-06-27T00:00:00	27	6	2021	1890320	1890320	HUMAN_OBSERVATION	tesri		431661				CC_BY_4_0		蔡秉睿			2021-07-18T03:17:48.991Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3323849580	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth429838	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	善化公有市場		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	23.132166	120.291699							2021-07-04T00:00:00	4	7	2021	1890320	1890320	HUMAN_OBSERVATION	tesri		429838				CC_BY_4_0		廖文泉			2021-07-18T03:17:49.418Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3323849527	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth428848	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	明興里		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	24.990822	121.562179							2021-06-30T00:00:00	30	6	2021	1890320	1890320	HUMAN_OBSERVATION	tesri		428848				CC_BY_4_0		黃義欽			2021-07-18T03:17:49.413Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3323847599	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth430297	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	明興里		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	24.990822	121.562179							2021-01-31T00:00:00	31	1	2021	1890320	1890320	HUMAN_OBSERVATION	tesri		430297				CC_BY_4_0		黃義欽			2021-07-18T03:17:49.366Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3323845715	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth432687	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	仙跡岩		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	24.992502	121.548161							2020-07-07T00:00:00	7	7	2020	1890320	1890320	HUMAN_OBSERVATION	tesri		432687				CC_BY_4_0		A-fu Kao‎			2021-07-18T03:17:48.771Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3323844470	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth427685	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	玉山社區(白石下)		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	24.75406	121.215414							2021-06-26T00:00:00	26	6	2021	1890320	1890320	HUMAN_OBSERVATION	tesri		427685				CC_BY_4_0		古禮烘			2021-07-18T03:17:45.644Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
